file,time_h,time_m,cx,cy,minute_x,minute_y,hour_x,hour_y,rotation_deg,status,rotation_deg_int
train/12-10/60.jpg,12,10,112.0,112.0,176.95,74.5,116.79,57.21,0,ok,0
train/12-10/61.jpg,12,10,112.0,112.0,176.95,74.5,116.79,57.21,0,ok,0
train/12-10/62.jpg,12,10,112.0,112.0,74.5,47.05,57.21,107.21,270,ok,270
train/12-10/63.jpg,12,10,112.0,112.0,176.95,74.5,116.79,57.21,0,ok,0
train/12-10/65.jpg,12,10,112.0,112.0,176.95,74.5,116.79,57.21,0,ok,0
train/12-10/66.jpg,12,10,112.0,112.0,176.95,74.5,116.79,57.21,0,ok,0
train/12-10/67.jpg,12,10,112.0,112.0,176.95,74.5,116.79,57.21,0,ok,0
train/12-10/68.jpg,12,10,112.0,112.0,149.5,176.95,166.79,116.79,90,ok,90
train/12-10/69.jpg,12,10,112.0,112.0,176.95,74.5,116.79,57.21,0,ok,0
train/12-10/7.jpg,12,10,112.0,112.0,176.95,74.5,116.79,57.21,0,ok,0
train/12-10/72.jpg,12,10,112.0,112.0,176.95,74.5,116.79,57.21,0,ok,0
train/12-10/73.jpg,12,10,112.0,112.0,176.95,74.5,116.79,57.21,0,ok,0
train/12-10/76.jpg,12,10,112.0,112.0,176.95,74.5,116.79,57.21,0,ok,0
train/12-10/78.jpg,12,10,112.0,112.0,47.05,149.5,107.21,166.79,180,ok,180
train/12-10/79.jpg,12,10,112.0,112.0,176.95,74.5,116.79,57.21,0,ok,0
train/12-10/8.jpg,12,10,112.0,112.0,47.05,149.5,107.21,166.79,180,ok,180
train/12-10/80.jpg,12,10,112.0,112.0,176.95,74.5,116.79,57.21,0,ok,0
train/12-10/82.jpg,12,10,112.0,112.0,176.95,74.5,116.79,57.21,0,ok,0
train/12-10/83.jpg,12,10,112.0,112.0,176.95,74.5,116.79,57.21,0,ok,0
train/12-10/84.jpg,12,10,112.0,112.0,176.95,74.5,116.79,57.21,0,ok,0
train/12-10/85.jpg,12,10,112.0,112.0,176.95,74.5,116.79,57.21,0,ok,0
train/12-10/87.jpg,12,10,112.0,112.0,176.95,74.5,116.79,57.21,0,ok,0
train/12-10/89.jpg,12,10,112.0,112.0,74.5,47.05,57.21,107.21,270,ok,270
train/12-10/91.jpg,12,10,112.0,112.0,176.95,74.5,116.79,57.21,0,ok,0
train/12-10/92.jpg,12,10,112.0,112.0,47.05,149.5,107.21,166.79,180,ok,180
train/12-10/93.jpg,12,10,112.0,112.0,176.95,74.5,116.79,57.21,0,ok,0
train/12-10/94.jpg,12,10,112.0,112.0,176.95,74.5,116.79,57.21,0,ok,0
train/12-10/96.jpg,12,10,112.0,112.0,47.05,149.5,107.21,166.79,180,ok,180
train/12-10/97.jpg,12,10,112.0,112.0,176.95,74.5,116.79,57.21,0,ok,0
train/12-10/98.jpg,12,10,112.0,112.0,47.05,149.5,107.21,166.79,180,ok,180
train/12-10/99.jpg,12,10,112.0,112.0,74.5,47.05,57.21,107.21,270,ok,270
train/12-15/23.jpg,12,15,112.0,112.0,112.0,37.0,57.47,104.82,270,ok,270
train/12-15/27.jpg,12,15,112.0,112.0,112.0,37.0,57.47,104.82,270,ok,270
train/12-15/30.jpg,12,15,112.0,112.0,37.0,112.0,104.82,166.53,180,ok,180
train/12-15/35.jpg,12,15,112.0,112.0,37.0,112.0,104.82,166.53,180,ok,180
train/12-15/47.jpg,12,15,112.0,112.0,187.0,112.0,119.18,57.47,0,ok,0
train/12-15/55.jpg,12,15,112.0,112.0,187.0,112.0,119.18,57.47,0,ok,0
train/12-15/92.jpg,12,15,112.0,112.0,112.0,37.0,57.47,104.82,270,ok,270
train/12-20/0.jpg,12,20,112.0,112.0,176.95,149.5,121.55,57.84,0,ok,0
train/12-20/1.jpg,12,20,112.0,112.0,74.5,176.95,166.16,121.55,90,ok,90
train/12-20/12.jpg,12,20,112.0,112.0,74.5,176.95,166.16,121.55,90,ok,90
train/12-20/14.jpg,12,20,112.0,112.0,74.5,176.95,166.16,121.55,90,ok,90
train/12-20/15.jpg,12,20,112.0,112.0,47.05,74.5,102.45,166.16,180,ok,180
train/12-20/16.jpg,12,20,112.0,112.0,47.05,74.5,102.45,166.16,180,ok,180
train/12-20/17.jpg,12,20,112.0,112.0,176.95,149.5,121.55,57.84,0,ok,0
train/12-20/18.jpg,12,20,112.0,112.0,149.5,47.05,57.84,102.45,270,ok,270
train/12-20/2.jpg,12,20,112.0,112.0,176.95,149.5,121.55,57.84,0,ok,0
train/12-20/20.jpg,12,20,112.0,112.0,176.95,149.5,121.55,57.84,0,ok,0
train/12-20/22.jpg,12,20,112.0,112.0,74.5,176.95,166.16,121.55,90,ok,90
train/12-20/24.jpg,12,20,112.0,112.0,176.95,149.5,121.55,57.84,0,ok,0
train/12-20/27.jpg,12,20,112.0,112.0,176.95,149.5,121.55,57.84,0,ok,0
train/12-20/28.jpg,12,20,112.0,112.0,74.5,176.95,166.16,121.55,90,ok,90
train/12-20/29.jpg,12,20,112.0,112.0,74.5,176.95,166.16,121.55,90,ok,90
train/12-20/3.jpg,12,20,112.0,112.0,176.95,149.5,121.55,57.84,0,ok,0
train/12-20/30.jpg,12,20,112.0,112.0,149.5,47.05,57.84,102.45,270,ok,270
train/12-20/32.jpg,12,20,112.0,112.0,176.95,149.5,121.55,57.84,0,ok,0
train/12-20/33.jpg,12,20,112.0,112.0,176.95,149.5,121.55,57.84,0,ok,0
train/12-20/34.jpg,12,20,112.0,112.0,176.95,149.5,121.55,57.84,0,ok,0
train/12-20/35.jpg,12,20,112.0,112.0,176.95,149.5,121.55,57.84,0,ok,0
train/12-20/4.jpg,12,20,112.0,112.0,149.5,47.05,57.84,102.45,270,ok,270
train/12-20/40.jpg,12,20,112.0,112.0,47.05,74.5,102.45,166.16,180,ok,180
train/12-20/42.jpg,12,20,112.0,112.0,149.5,47.05,57.84,102.45,270,ok,270
train/12-20/44.jpg,12,20,112.0,112.0,47.05,74.5,102.45,166.16,180,ok,180
train/12-20/45.jpg,12,20,112.0,112.0,47.05,74.5,102.45,166.16,180,ok,180
train/12-20/46.jpg,12,20,112.0,112.0,176.95,149.5,121.55,57.84,0,ok,0
train/12-20/47.jpg,12,20,112.0,112.0,47.05,74.5,102.45,166.16,180,ok,180
train/12-20/49.jpg,12,20,112.0,112.0,149.5,47.05,57.84,102.45,270,ok,270
train/12-20/5.jpg,12,20,112.0,112.0,47.05,74.5,102.45,166.16,180,ok,180
train/12-20/50.jpg,12,20,112.0,112.0,176.95,149.5,121.55,57.84,0,ok,0
train/12-20/51.jpg,12,20,112.0,112.0,149.5,47.05,57.84,102.45,270,ok,270
train/12-20/52.jpg,12,20,112.0,112.0,176.95,149.5,121.55,57.84,0,ok,0
train/12-20/53.jpg,12,20,112.0,112.0,149.5,47.05,57.84,102.45,270,ok,270
train/12-20/55.jpg,12,20,112.0,112.0,74.5,176.95,166.16,121.55,90,ok,90
train/12-20/57.jpg,12,20,112.0,112.0,176.95,149.5,121.55,57.84,0,ok,0
train/12-20/58.jpg,12,20,112.0,112.0,149.5,47.05,57.84,102.45,270,ok,270
train/12-20/6.jpg,12,20,112.0,112.0,47.05,74.5,102.45,166.16,180,ok,180
train/12-20/60.jpg,12,20,112.0,112.0,176.95,149.5,121.55,57.84,0,ok,0
train/12-20/61.jpg,12,20,112.0,112.0,74.5,176.95,166.16,121.55,90,ok,90
train/12-20/62.jpg,12,20,112.0,112.0,176.95,149.5,121.55,57.84,0,ok,0
train/12-20/66.jpg,12,20,112.0,112.0,176.95,149.5,121.55,57.84,0,ok,0
train/12-20/7.jpg,12,20,112.0,112.0,176.95,149.5,121.55,57.84,0,ok,0
train/12-20/72.jpg,12,20,112.0,112.0,149.5,47.05,57.84,102.45,270,ok,270
train/12-20/73.jpg,12,20,112.0,112.0,47.05,74.5,102.45,166.16,180,ok,180
train/12-20/74.jpg,12,20,112.0,112.0,176.95,149.5,121.55,57.84,0,ok,0
train/12-20/75.jpg,12,20,112.0,112.0,74.5,176.95,166.16,121.55,90,ok,90
train/12-20/76.jpg,12,20,112.0,112.0,149.5,47.05,57.84,102.45,270,ok,270
train/12-20/79.jpg,12,20,112.0,112.0,149.5,47.05,57.84,102.45,270,ok,270
train/12-20/80.jpg,12,20,112.0,112.0,74.5,176.95,166.16,121.55,90,ok,90
train/12-20/81.jpg,12,20,112.0,112.0,74.5,176.95,166.16,121.55,90,ok,90
train/12-20/82.jpg,12,20,112.0,112.0,176.95,149.5,121.55,57.84,0,ok,0
train/12-20/84.jpg,12,20,112.0,112.0,47.05,74.5,102.45,166.16,180,ok,180
train/12-20/86.jpg,12,20,112.0,112.0,149.5,47.05,57.84,102.45,270,ok,270
train/12-20/87.jpg,12,20,112.0,112.0,47.05,74.5,102.45,166.16,180,ok,180
train/12-20/88.jpg,12,20,112.0,112.0,47.05,74.5,102.45,166.16,180,ok,180
train/12-20/90.jpg,12,20,112.0,112.0,176.95,149.5,121.55,57.84,0,ok,0
train/12-20/91.jpg,12,20,112.0,112.0,176.95,149.5,121.55,57.84,0,ok,0
train/12-20/92.jpg,12,20,112.0,112.0,176.95,149.5,121.55,57.84,0,ok,0
train/12-20/93.jpg,12,20,112.0,112.0,176.95,149.5,121.55,57.84,0,ok,0
train/12-20/95.jpg,12,20,112.0,112.0,176.95,149.5,121.55,57.84,0,ok,0
train/12-20/96.jpg,12,20,112.0,112.0,47.05,74.5,102.45,166.16,180,ok,180
train/12-20/98.jpg,12,20,112.0,112.0,47.05,74.5,102.45,166.16,180,ok,180
train/12-20/99.jpg,12,20,112.0,112.0,176.95,149.5,121.55,57.84,0,ok,0
train/12-25/0.jpg,12,25,112.0,112.0,149.5,176.95,123.9,58.3,0,ok,0
train/12-25/1.jpg,12,25,112.0,112.0,149.5,176.95,123.9,58.3,0,ok,0
train/12-25/10.jpg,12,25,112.0,112.0,176.95,74.5,58.3,100.1,270,ok,270
train/12-25/12.jpg,12,25,112.0,112.0,149.5,176.95,123.9,58.3,0,ok,0
train/12-25/13.jpg,12,25,112.0,112.0,176.95,74.5,58.3,100.1,270,ok,270
train/12-25/14.jpg,12,25,112.0,112.0,47.05,149.5,165.7,123.9,90,ok,90
train/12-25/15.jpg,12,25,112.0,112.0,176.95,74.5,58.3,100.1,270,ok,270
train/12-25/16.jpg,12,25,112.0,112.0,149.5,176.95,123.9,58.3,0,ok,0
train/12-25/18.jpg,12,25,112.0,112.0,47.05,149.5,165.7,123.9,90,ok,90
train/12-25/19.jpg,12,25,112.0,112.0,149.5,176.95,123.9,58.3,0,ok,0
train/12-25/2.jpg,12,25,112.0,112.0,74.5,47.05,100.1,165.7,180,ok,180
train/12-25/20.jpg,12,25,112.0,112.0,149.5,176.95,123.9,58.3,0,ok,0
train/12-25/21.jpg,12,25,112.0,112.0,149.5,176.95,123.9,58.3,0,ok,0
train/12-25/24.jpg,12,25,112.0,112.0,149.5,176.95,123.9,58.3,0,ok,0
train/12-25/28.jpg,12,25,112.0,112.0,149.5,176.95,123.9,58.3,0,ok,0
train/12-25/31.jpg,12,25,112.0,112.0,149.5,176.95,123.9,58.3,0,ok,0
train/12-25/32.jpg,12,25,112.0,112.0,149.5,176.95,123.9,58.3,0,ok,0
train/12-25/33.jpg,12,25,112.0,112.0,149.5,176.95,123.9,58.3,0,ok,0
train/12-25/34.jpg,12,25,112.0,112.0,47.05,149.5,165.7,123.9,90,ok,90
train/12-25/37.jpg,12,25,112.0,112.0,176.95,74.5,58.3,100.1,270,ok,270
train/12-25/38.jpg,12,25,112.0,112.0,47.05,149.5,165.7,123.9,90,ok,90
train/12-25/40.jpg,12,25,112.0,112.0,47.05,149.5,165.7,123.9,90,ok,90
train/12-25/42.jpg,12,25,112.0,112.0,74.5,47.05,100.1,165.7,180,ok,180
train/12-25/44.jpg,12,25,112.0,112.0,149.5,176.95,123.9,58.3,0,ok,0
train/12-25/45.jpg,12,25,112.0,112.0,149.5,176.95,123.9,58.3,0,ok,0
train/12-25/46.jpg,12,25,112.0,112.0,176.95,74.5,58.3,100.1,270,ok,270
train/12-25/47.jpg,12,25,112.0,112.0,74.5,47.05,100.1,165.7,180,ok,180
train/12-25/50.jpg,12,25,112.0,112.0,176.95,74.5,58.3,100.1,270,ok,270
train/12-25/51.jpg,12,25,112.0,112.0,74.5,47.05,100.1,165.7,180,ok,180
train/12-25/52.jpg,12,25,112.0,112.0,74.5,47.05,100.1,165.7,180,ok,180
train/12-25/53.jpg,12,25,112.0,112.0,74.5,47.05,100.1,165.7,180,ok,180
train/12-25/56.jpg,12,25,112.0,112.0,74.5,47.05,100.1,165.7,180,ok,180
train/12-25/57.jpg,12,25,112.0,112.0,74.5,47.05,100.1,165.7,180,ok,180
train/12-25/58.jpg,12,25,112.0,112.0,74.5,47.05,100.1,165.7,180,ok,180
train/12-25/59.jpg,12,25,112.0,112.0,176.95,74.5,58.3,100.1,270,ok,270
train/12-25/60.jpg,12,25,112.0,112.0,74.5,47.05,100.1,165.7,180,ok,180
train/12-25/63.jpg,12,25,112.0,112.0,47.05,149.5,165.7,123.9,90,ok,90
train/12-25/66.jpg,12,25,112.0,112.0,149.5,176.95,123.9,58.3,0,ok,0
train/12-25/67.jpg,12,25,112.0,112.0,47.05,149.5,165.7,123.9,90,ok,90
train/12-25/69.jpg,12,25,112.0,112.0,149.5,176.95,123.9,58.3,0,ok,0
train/12-25/7.jpg,12,25,112.0,112.0,149.5,176.95,123.9,58.3,0,ok,0
train/12-25/72.jpg,12,25,112.0,112.0,149.5,176.95,123.9,58.3,0,ok,0
train/12-25/74.jpg,12,25,112.0,112.0,176.95,74.5,58.3,100.1,270,ok,270
train/12-25/75.jpg,12,25,112.0,112.0,149.5,176.95,123.9,58.3,0,ok,0
train/12-25/76.jpg,12,25,112.0,112.0,149.5,176.95,123.9,58.3,0,ok,0
train/12-25/78.jpg,12,25,112.0,112.0,176.95,74.5,58.3,100.1,270,ok,270
train/12-25/79.jpg,12,25,112.0,112.0,47.05,149.5,165.7,123.9,90,ok,90
train/12-25/8.jpg,12,25,112.0,112.0,149.5,176.95,123.9,58.3,0,ok,0
train/12-25/80.jpg,12,25,112.0,112.0,176.95,74.5,58.3,100.1,270,ok,270
train/12-25/82.jpg,12,25,112.0,112.0,74.5,47.05,100.1,165.7,180,ok,180
train/12-25/83.jpg,12,25,112.0,112.0,176.95,74.5,58.3,100.1,270,ok,270
train/12-25/86.jpg,12,25,112.0,112.0,74.5,47.05,100.1,165.7,180,ok,180
train/12-25/87.jpg,12,25,112.0,112.0,149.5,176.95,123.9,58.3,0,ok,0
train/12-25/88.jpg,12,25,112.0,112.0,47.05,149.5,165.7,123.9,90,ok,90
train/12-25/9.jpg,12,25,112.0,112.0,176.95,74.5,58.3,100.1,270,ok,270
train/12-25/92.jpg,12,25,112.0,112.0,149.5,176.95,123.9,58.3,0,ok,0
train/12-25/93.jpg,12,25,112.0,112.0,149.5,176.95,123.9,58.3,0,ok,0
train/12-25/95.jpg,12,25,112.0,112.0,74.5,47.05,100.1,165.7,180,ok,180
train/12-25/96.jpg,12,25,112.0,112.0,149.5,176.95,123.9,58.3,0,ok,0
train/12-25/97.jpg,12,25,112.0,112.0,176.95,74.5,58.3,100.1,270,ok,270
train/12-25/98.jpg,12,25,112.0,112.0,47.05,149.5,165.7,123.9,90,ok,90
train/12-25/99.jpg,12,25,112.0,112.0,47.05,149.5,165.7,123.9,90,ok,90
train/12-30/0.jpg,12,30,112.0,112.0,112.0,187.0,126.24,58.87,0,ok,0
train/12-30/1.jpg,12,30,112.0,112.0,187.0,112.0,58.87,97.76,270,ok,270
train/12-30/13.jpg,12,30,112.0,112.0,187.0,112.0,58.87,97.76,270,ok,270
train/12-30/14.jpg,12,30,112.0,112.0,112.0,37.0,97.76,165.13,180,ok,180
train/12-30/15.jpg,12,30,112.0,112.0,112.0,187.0,126.24,58.87,0,ok,0
train/12-30/17.jpg,12,30,112.0,112.0,112.0,187.0,126.24,58.87,0,ok,0
train/12-30/18.jpg,12,30,112.0,112.0,37.0,112.0,165.13,126.24,90,ok,90
train/12-30/19.jpg,12,30,112.0,112.0,112.0,187.0,126.24,58.87,0,ok,0
train/12-30/2.jpg,12,30,112.0,112.0,187.0,112.0,58.87,97.76,270,ok,270
train/12-30/20.jpg,12,30,112.0,112.0,112.0,37.0,97.76,165.13,180,ok,180
train/12-30/21.jpg,12,30,112.0,112.0,112.0,187.0,126.24,58.87,0,ok,0
train/12-30/23.jpg,12,30,112.0,112.0,112.0,187.0,126.24,58.87,0,ok,0
train/12-30/24.jpg,12,30,112.0,112.0,112.0,37.0,97.76,165.13,180,ok,180
train/12-30/26.jpg,12,30,112.0,112.0,112.0,187.0,126.24,58.87,0,ok,0
train/12-30/28.jpg,12,30,112.0,112.0,112.0,37.0,97.76,165.13,180,ok,180
train/12-30/3.jpg,12,30,112.0,112.0,112.0,187.0,126.24,58.87,0,ok,0
train/12-30/30.jpg,12,30,112.0,112.0,112.0,187.0,126.24,58.87,0,ok,0
train/12-30/31.jpg,12,30,112.0,112.0,112.0,187.0,126.24,58.87,0,ok,0
train/12-30/32.jpg,12,30,112.0,112.0,112.0,187.0,126.24,58.87,0,ok,0
train/12-30/33.jpg,12,30,112.0,112.0,112.0,37.0,97.76,165.13,180,ok,180
train/12-30/34.jpg,12,30,112.0,112.0,112.0,187.0,126.24,58.87,0,ok,0
train/12-30/37.jpg,12,30,112.0,112.0,112.0,187.0,126.24,58.87,0,ok,0
train/12-30/38.jpg,12,30,112.0,112.0,112.0,37.0,97.76,165.13,180,ok,180
train/12-30/4.jpg,12,30,112.0,112.0,112.0,187.0,126.24,58.87,0,ok,0
train/12-30/42.jpg,12,30,112.0,112.0,112.0,187.0,126.24,58.87,0,ok,0
train/12-30/44.jpg,12,30,112.0,112.0,187.0,112.0,58.87,97.76,270,ok,270
train/12-30/46.jpg,12,30,112.0,112.0,112.0,37.0,97.76,165.13,180,ok,180
train/12-30/47.jpg,12,30,112.0,112.0,112.0,187.0,126.24,58.87,0,ok,0
train/12-30/49.jpg,12,30,112.0,112.0,112.0,187.0,126.24,58.87,0,ok,0
train/12-30/5.jpg,12,30,112.0,112.0,37.0,112.0,165.13,126.24,90,ok,90
train/12-30/50.jpg,12,30,112.0,112.0,112.0,187.0,126.24,58.87,0,ok,0
train/12-30/51.jpg,12,30,112.0,112.0,187.0,112.0,58.87,97.76,270,ok,270
train/12-30/53.jpg,12,30,112.0,112.0,112.0,37.0,97.76,165.13,180,ok,180
train/12-30/59.jpg,12,30,112.0,112.0,112.0,37.0,97.76,165.13,180,ok,180
train/12-30/61.jpg,12,30,112.0,112.0,112.0,187.0,126.24,58.87,0,ok,0
train/12-30/62.jpg,12,30,112.0,112.0,112.0,37.0,97.76,165.13,180,ok,180
train/12-30/64.jpg,12,30,112.0,112.0,112.0,187.0,126.24,58.87,0,ok,0
train/12-30/65.jpg,12,30,112.0,112.0,112.0,187.0,126.24,58.87,0,ok,0
train/12-30/66.jpg,12,30,112.0,112.0,112.0,187.0,126.24,58.87,0,ok,0
train/12-30/67.jpg,12,30,112.0,112.0,112.0,37.0,97.76,165.13,180,ok,180
train/12-30/69.jpg,12,30,112.0,112.0,112.0,37.0,97.76,165.13,180,ok,180
train/12-30/7.jpg,12,30,112.0,112.0,187.0,112.0,58.87,97.76,270,ok,270
train/12-30/73.jpg,12,30,112.0,112.0,112.0,187.0,126.24,58.87,0,ok,0
train/12-30/74.jpg,12,30,112.0,112.0,112.0,37.0,97.76,165.13,180,ok,180
train/12-30/76.jpg,12,30,112.0,112.0,112.0,37.0,97.76,165.13,180,ok,180
train/12-30/78.jpg,12,30,112.0,112.0,112.0,187.0,126.24,58.87,0,ok,0
train/12-30/79.jpg,12,30,112.0,112.0,112.0,37.0,97.76,165.13,180,ok,180
train/12-30/8.jpg,12,30,112.0,112.0,37.0,112.0,165.13,126.24,90,ok,90
train/12-30/80.jpg,12,30,112.0,112.0,187.0,112.0,58.87,97.76,270,ok,270
train/12-30/81.jpg,12,30,112.0,112.0,187.0,112.0,58.87,97.76,270,ok,270
train/12-30/82.jpg,12,30,112.0,112.0,112.0,37.0,97.76,165.13,180,ok,180
train/12-30/83.jpg,12,30,112.0,112.0,112.0,187.0,126.24,58.87,0,ok,0
train/12-30/84.jpg,12,30,112.0,112.0,112.0,187.0,126.24,58.87,0,ok,0
train/12-30/85.jpg,12,30,112.0,112.0,187.0,112.0,58.87,97.76,270,ok,270
train/12-30/86.jpg,12,30,112.0,112.0,112.0,187.0,126.24,58.87,0,ok,0
train/12-30/89.jpg,12,30,112.0,112.0,112.0,187.0,126.24,58.87,0,ok,0
train/12-30/91.jpg,12,30,112.0,112.0,112.0,37.0,97.76,165.13,180,ok,180
train/12-30/92.jpg,12,30,112.0,112.0,37.0,112.0,165.13,126.24,90,ok,90
train/12-30/93.jpg,12,30,112.0,112.0,187.0,112.0,58.87,97.76,270,ok,270
train/12-30/94.jpg,12,30,112.0,112.0,187.0,112.0,58.87,97.76,270,ok,270
train/12-30/95.jpg,12,30,112.0,112.0,187.0,112.0,58.87,97.76,270,ok,270
train/12-30/97.jpg,12,30,112.0,112.0,112.0,187.0,126.24,58.87,0,ok,0
train/12-30/98.jpg,12,30,112.0,112.0,112.0,187.0,126.24,58.87,0,ok,0
train/12-30/99.jpg,12,30,112.0,112.0,112.0,187.0,126.24,58.87,0,ok,0
train/12-35/0.jpg,12,35,112.0,112.0,74.5,176.95,128.54,59.55,0,ok,0
train/12-35/1.jpg,12,35,112.0,112.0,176.95,149.5,59.55,95.46,270,ok,270
train/12-35/10.jpg,12,35,112.0,112.0,176.95,149.5,59.55,95.46,270,ok,270
train/12-35/12.jpg,12,35,112.0,112.0,74.5,176.95,128.54,59.55,0,ok,0
train/12-35/13.jpg,12,35,112.0,112.0,74.5,176.95,128.54,59.55,0,ok,0
train/12-35/14.jpg,12,35,112.0,112.0,74.5,176.95,128.54,59.55,0,ok,0
train/12-35/16.jpg,12,35,112.0,112.0,176.95,149.5,59.55,95.46,270,ok,270
train/12-35/17.jpg,12,35,112.0,112.0,74.5,176.95,128.54,59.55,0,ok,0
train/12-35/19.jpg,12,35,112.0,112.0,176.95,149.5,59.55,95.46,270,ok,270
train/12-35/2.jpg,12,35,112.0,112.0,74.5,176.95,128.54,59.55,0,ok,0
train/12-35/20.jpg,12,35,112.0,112.0,47.05,74.5,164.45,128.54,90,ok,90
train/12-35/22.jpg,12,35,112.0,112.0,74.5,176.95,128.54,59.55,0,ok,0
train/12-35/26.jpg,12,35,112.0,112.0,47.05,74.5,164.45,128.54,90,ok,90
train/12-35/27.jpg,12,35,112.0,112.0,74.5,176.95,128.54,59.55,0,ok,0
train/12-35/29.jpg,12,35,112.0,112.0,74.5,176.95,128.54,59.55,0,ok,0
train/12-35/30.jpg,12,35,112.0,112.0,176.95,149.5,59.55,95.46,270,ok,270
train/12-35/31.jpg,12,35,112.0,112.0,47.05,74.5,164.45,128.54,90,ok,90
train/12-35/32.jpg,12,35,112.0,112.0,74.5,176.95,128.54,59.55,0,ok,0
train/12-35/33.jpg,12,35,112.0,112.0,74.5,176.95,128.54,59.55,0,ok,0
train/12-35/34.jpg,12,35,112.0,112.0,149.5,47.05,95.46,164.45,180,ok,180
train/12-35/35.jpg,12,35,112.0,112.0,176.95,149.5,59.55,95.46,270,ok,270
train/12-35/36.jpg,12,35,112.0,112.0,74.5,176.95,128.54,59.55,0,ok,0
train/12-35/37.jpg,12,35,112.0,112.0,149.5,47.05,95.46,164.45,180,ok,180
train/12-35/38.jpg,12,35,112.0,112.0,176.95,149.5,59.55,95.46,270,ok,270
train/12-35/4.jpg,12,35,112.0,112.0,149.5,47.05,95.46,164.45,180,ok,180
train/12-35/42.jpg,12,35,112.0,112.0,47.05,74.5,164.45,128.54,90,ok,90
train/12-35/43.jpg,12,35,112.0,112.0,74.5,176.95,128.54,59.55,0,ok,0
train/12-35/44.jpg,12,35,112.0,112.0,74.5,176.95,128.54,59.55,0,ok,0
train/12-35/45.jpg,12,35,112.0,112.0,74.5,176.95,128.54,59.55,0,ok,0
train/12-35/46.jpg,12,35,112.0,112.0,176.95,149.5,59.55,95.46,270,ok,270
train/12-35/48.jpg,12,35,112.0,112.0,47.05,74.5,164.45,128.54,90,ok,90
train/12-35/49.jpg,12,35,112.0,112.0,74.5,176.95,128.54,59.55,0,ok,0
train/12-35/5.jpg,12,35,112.0,112.0,176.95,149.5,59.55,95.46,270,ok,270
train/12-35/50.jpg,12,35,112.0,112.0,47.05,74.5,164.45,128.54,90,ok,90
train/12-35/52.jpg,12,35,112.0,112.0,47.05,74.5,164.45,128.54,90,ok,90
train/12-35/57.jpg,12,35,112.0,112.0,47.05,74.5,164.45,128.54,90,ok,90
train/12-35/58.jpg,12,35,112.0,112.0,74.5,176.95,128.54,59.55,0,ok,0
train/12-35/60.jpg,12,35,112.0,112.0,149.5,47.05,95.46,164.45,180,ok,180
train/12-35/61.jpg,12,35,112.0,112.0,74.5,176.95,128.54,59.55,0,ok,0
train/12-35/64.jpg,12,35,112.0,112.0,74.5,176.95,128.54,59.55,0,ok,0
train/12-35/66.jpg,12,35,112.0,112.0,74.5,176.95,128.54,59.55,0,ok,0
train/12-35/67.jpg,12,35,112.0,112.0,74.5,176.95,128.54,59.55,0,ok,0
train/12-35/68.jpg,12,35,112.0,112.0,74.5,176.95,128.54,59.55,0,ok,0
train/12-35/7.jpg,12,35,112.0,112.0,149.5,47.05,95.46,164.45,180,ok,180
train/12-35/70.jpg,12,35,112.0,112.0,74.5,176.95,128.54,59.55,0,ok,0
train/12-35/72.jpg,12,35,112.0,112.0,47.05,74.5,164.45,128.54,90,ok,90
train/12-35/73.jpg,12,35,112.0,112.0,176.95,149.5,59.55,95.46,270,ok,270
train/12-35/74.jpg,12,35,112.0,112.0,149.5,47.05,95.46,164.45,180,ok,180
train/12-35/75.jpg,12,35,112.0,112.0,149.5,47.05,95.46,164.45,180,ok,180
train/12-35/76.jpg,12,35,112.0,112.0,47.05,74.5,164.45,128.54,90,ok,90
train/12-35/78.jpg,12,35,112.0,112.0,74.5,176.95,128.54,59.55,0,ok,0
train/12-35/79.jpg,12,35,112.0,112.0,47.05,74.5,164.45,128.54,90,ok,90
train/12-35/82.jpg,12,35,112.0,112.0,176.95,149.5,59.55,95.46,270,ok,270
train/12-35/84.jpg,12,35,112.0,112.0,47.05,74.5,164.45,128.54,90,ok,90
train/12-35/85.jpg,12,35,112.0,112.0,149.5,47.05,95.46,164.45,180,ok,180
train/12-35/86.jpg,12,35,112.0,112.0,149.5,47.05,95.46,164.45,180,ok,180
train/12-35/87.jpg,12,35,112.0,112.0,74.5,176.95,128.54,59.55,0,ok,0
train/12-35/90.jpg,12,35,112.0,112.0,74.5,176.95,128.54,59.55,0,ok,0
train/12-35/91.jpg,12,35,112.0,112.0,74.5,176.95,128.54,59.55,0,ok,0
train/12-35/92.jpg,12,35,112.0,112.0,149.5,47.05,95.46,164.45,180,ok,180
train/12-35/93.jpg,12,35,112.0,112.0,74.5,176.95,128.54,59.55,0,ok,0
train/12-35/94.jpg,12,35,112.0,112.0,74.5,176.95,128.54,59.55,0,ok,0
train/12-35/95.jpg,12,35,112.0,112.0,74.5,176.95,128.54,59.55,0,ok,0
train/12-35/97.jpg,12,35,112.0,112.0,149.5,47.05,95.46,164.45,180,ok,180
train/12-35/98.jpg,12,35,112.0,112.0,149.5,47.05,95.46,164.45,180,ok,180
train/12-35/99.jpg,12,35,112.0,112.0,176.95,149.5,59.55,95.46,270,ok,270
train/12-40/0.jpg,12,40,112.0,112.0,176.95,74.5,93.19,163.68,180,ok,180
train/12-40/1.jpg,12,40,112.0,112.0,74.5,47.05,163.68,130.81,90,ok,90
