file,time_h,time_m,cx,cy,minute_x,minute_y,hour_x,hour_y,rotation_deg,status
train/11-45/75.jpg,11,45,112,112,112,204,52,120,270,ok
train/11-45/78.jpg,11,45,112,112,112,18,172,104,90,ok
train/11-45/79.jpg,11,45,112,112,2,112,98,3,0,ok
train/11-45/80.jpg,11,45,112,112,112,2,172,104,90,ok
train/11-45/81.jpg,11,45,112,112,2,112,98,3,0,ok
train/11-45/82.jpg,11,45,112,112,112,2,221,98,90,ok
train/11-45/83.jpg,11,45,112,112,2,112,98,3,0,ok
train/11-45/84.jpg,11,45,112,112,2,112,104,51,0,ok
train/11-45/85.jpg,11,45,112,112,19,112,101,25,0,ok
train/11-45/86.jpg,11,45,112,112,18,112,104,51,0,ok
train/11-45/87.jpg,11,45,112,112,222,112,120,171,180,ok
train/11-45/88.jpg,11,45,112,112,211,112,120,171,180,ok
train/11-45/89.jpg,11,45,112,112,2,112,98,3,0,ok
train/11-45/9.jpg,11,45,112,112,112,2,172,104,90,ok
train/11-45/90.jpg,11,45,112,112,2,112,98,3,0,ok
train/11-45/92.jpg,11,45,112,112,2,112,102,37,0,ok
train/11-45/93.jpg,11,45,112,112,2,112,98,3,0,ok
train/11-45/94.jpg,11,45,112,112,112,23,221,98,90,ok
train/11-45/95.jpg,11,45,112,112,4,112,104,51,0,ok
train/11-45/97.jpg,11,45,112,112,16,112,104,51,0,ok
train/11-50/0.jpg,11,50,112,112,21,60,107,51,0,ok
train/11-50/1.jpg,11,50,112,112,207,167,122,222,180,ok
train/11-50/10.jpg,11,50,112,112,167,17,172,107,90,ok
train/11-50/11.jpg,11,50,112,112,17,57,102,2,0,ok
train/11-50/12.jpg,11,50,112,112,207,167,117,175,180,ok
train/11-50/14.jpg,11,50,112,112,17,57,102,2,0,ok
train/11-50/15.jpg,11,50,112,112,31,65,107,49,0,ok
train/11-50/16.jpg,11,50,112,112,17,57,102,2,0,ok
train/11-50/17.jpg,11,50,112,112,163,24,172,107,90,ok
train/11-50/18.jpg,11,50,112,112,17,57,106,48,0,ok
train/11-50/19.jpg,11,50,112,112,167,17,172,107,90,ok
train/11-50/2.jpg,11,50,112,112,27,63,107,51,0,ok
train/11-50/20.jpg,11,50,112,112,27,63,107,51,0,ok
train/11-50/21.jpg,11,50,112,112,31,65,107,51,0,ok
train/11-50/22.jpg,11,50,112,112,164,21,222,102,90,ok
train/11-50/23.jpg,11,50,112,112,17,57,102,2,0,ok
train/11-50/24.jpg,11,50,112,112,17,57,107,51,0,ok
train/11-50/26.jpg,11,50,112,112,165,20,218,103,90,ok
train/11-50/27.jpg,11,50,112,112,17,57,102,2,0,ok
train/11-50/28.jpg,11,50,112,112,17,57,107,51,0,ok
train/11-50/29.jpg,11,50,112,112,17,57,105,32,0,ok
train/11-50/3.jpg,11,50,112,112,65,193,2,122,270,ok
train/11-50/30.jpg,11,50,112,112,158,31,172,107,90,ok
train/11-50/31.jpg,11,50,112,112,17,57,107,51,0,ok
train/11-50/32.jpg,11,50,112,112,57,207,2,122,270,ok
train/11-50/33.jpg,11,50,112,112,193,159,117,171,180,ok
train/11-50/34.jpg,11,50,112,112,160,28,172,107,90,ok
train/11-50/35.jpg,11,50,112,112,206,166,122,222,180,ok
train/11-50/36.jpg,11,50,112,112,17,57,102,2,0,ok
train/11-50/38.jpg,11,50,112,112,31,65,107,51,0,ok
train/11-50/39.jpg,11,50,112,112,167,17,180,106,90,ok
train/11-50/4.jpg,11,50,112,112,167,17,222,102,90,ok
train/11-50/41.jpg,11,50,112,112,207,167,122,222,180,ok
train/11-50/42.jpg,11,50,112,112,57,207,52,117,270,ok
train/11-50/46.jpg,11,50,112,112,66,192,52,117,270,ok
train/11-50/47.jpg,11,50,112,112,26,62,107,51,0,ok
train/11-50/48.jpg,11,50,112,112,17,57,102,2,0,ok
train/11-50/49.jpg,11,50,112,112,193,159,118,176,180,ok
train/11-50/5.jpg,11,50,112,112,18,58,107,51,0,ok
train/11-50/50.jpg,11,50,112,112,167,17,222,102,90,ok
train/11-50/51.jpg,11,50,112,112,17,57,107,51,0,ok
train/11-50/52.jpg,11,50,112,112,167,17,222,102,90,ok
train/11-50/53.jpg,11,50,112,112,166,18,221,103,90,ok
train/11-50/55.jpg,11,50,112,112,167,17,222,102,90,ok
train/11-50/56.jpg,11,50,112,112,23,60,107,51,0,ok
train/11-50/57.jpg,11,50,112,112,207,167,122,222,180,ok
train/11-50/59.jpg,11,50,112,112,167,17,175,107,90,ok
train/11-50/6.jpg,11,50,112,112,17,57,102,2,0,ok
train/11-50/61.jpg,11,50,112,112,31,65,107,51,0,ok
train/11-50/63.jpg,11,50,112,112,17,57,107,51,0,ok
train/11-50/64.jpg,11,50,112,112,207,167,117,171,180,ok
train/11-50/65.jpg,11,50,112,112,206,166,122,222,180,ok
train/11-50/67.jpg,11,50,112,112,17,57,107,51,0,ok
train/11-50/68.jpg,11,50,112,112,28,64,106,47,0,ok
train/11-50/69.jpg,11,50,112,112,167,17,221,103,90,ok
train/11-50/70.jpg,11,50,112,112,167,17,220,103,90,ok
train/11-50/71.jpg,11,50,112,112,17,57,102,2,0,ok
train/11-50/72.jpg,11,50,112,112,19,58,107,51,0,ok
train/11-50/73.jpg,11,50,112,112,17,57,102,2,0,ok
train/11-50/74.jpg,11,50,112,112,17,57,102,2,0,ok
train/11-50/78.jpg,11,50,112,112,28,64,107,51,0,ok
train/11-50/79.jpg,11,50,112,112,17,57,102,2,0,ok
train/11-50/8.jpg,11,50,112,112,64,194,52,117,270,ok
train/11-50/81.jpg,11,50,112,112,17,57,102,2,0,ok
train/11-50/82.jpg,11,50,112,112,17,57,102,2,0,ok
train/11-50/83.jpg,11,50,112,112,167,17,222,102,90,ok
train/11-50/84.jpg,11,50,112,112,17,57,107,51,0,ok
train/11-50/85.jpg,11,50,112,112,17,57,105,26,0,ok
train/11-50/86.jpg,11,50,112,112,161,27,172,107,90,ok
train/11-50/88.jpg,11,50,112,112,27,63,107,50,0,ok
train/11-50/89.jpg,11,50,112,112,17,57,107,51,0,ok
train/11-50/90.jpg,11,50,112,112,167,17,222,102,90,ok
train/11-50/91.jpg,11,50,112,112,167,17,222,102,90,ok
train/11-50/92.jpg,11,50,112,112,57,207,2,122,270,ok
train/11-50/93.jpg,11,50,112,112,17,57,102,2,0,ok
train/11-50/94.jpg,11,50,112,112,167,17,201,104,90,ok
train/11-50/95.jpg,11,50,112,112,167,17,172,107,90,ok
train/11-50/96.jpg,11,50,112,112,17,57,107,51,0,ok
train/11-50/97.jpg,11,50,112,112,158,31,172,107,90,ok
train/11-50/99.jpg,11,50,112,112,57,207,52,117,270,ok
train/11-55/0.jpg,11,55,112,112,61,25,109,51,0,ok
train/11-55/1.jpg,11,55,112,112,57,17,107,2,0,ok
train/11-55/10.jpg,11,55,112,112,167,207,115,171,180,ok
train/11-55/11.jpg,11,55,112,112,57,17,107,2,0,ok
train/11-55/12.jpg,11,55,112,112,57,17,109,33,0,ok
train/11-55/13.jpg,11,55,112,112,17,167,52,115,270,ok
train/11-55/14.jpg,11,55,112,112,57,17,107,2,0,ok
train/11-55/15.jpg,11,55,112,112,32,158,49,115,270,ok
train/11-55/16.jpg,11,55,112,112,57,17,107,2,0,ok
train/11-55/17.jpg,11,55,112,112,161,197,115,171,180,ok
train/11-55/18.jpg,11,55,112,112,57,17,109,41,0,ok
train/11-55/2.jpg,11,55,112,112,65,31,109,51,0,ok
train/11-55/20.jpg,11,55,112,112,196,63,172,109,90,ok
train/11-55/21.jpg,11,55,112,112,22,164,52,115,270,ok
train/11-55/22.jpg,11,55,112,112,57,17,107,2,0,ok
train/11-55/23.jpg,11,55,112,112,57,17,107,2,0,ok
train/11-55/24.jpg,11,55,112,112,57,17,109,51,0,ok
train/11-55/26.jpg,11,55,112,112,165,204,117,218,180,ok
train/11-55/27.jpg,11,55,112,112,57,17,107,2,0,ok
train/11-55/3.jpg,11,55,112,112,207,57,222,107,90,ok
train/11-55/32.jpg,11,55,112,112,207,57,222,107,90,ok
train/11-55/34.jpg,11,55,112,112,17,167,52,115,270,ok
train/11-55/35.jpg,11,55,112,112,57,17,107,2,0,ok
train/11-55/36.jpg,11,55,112,112,17,167,2,117,270,ok
train/11-55/37.jpg,11,55,112,112,172,78,210,108,90,ok
train/11-55/38.jpg,11,55,112,112,32,158,52,115,270,ok
train/11-55/39.jpg,11,55,112,112,207,57,178,109,90,ok
train/11-55/4.jpg,11,55,112,112,57,17,107,2,0,ok
train/11-55/40.jpg,11,55,112,112,57,17,109,38,0,ok
train/11-55/41.jpg,11,55,112,112,207,57,222,107,90,ok
train/11-55/42.jpg,11,55,112,112,57,17,109,45,0,ok
train/11-55/43.jpg,11,55,112,112,57,17,107,2,0,ok
train/11-55/46.jpg,11,55,112,112,65,31,109,51,0,ok
train/11-55/47.jpg,11,55,112,112,32,158,52,115,270,ok
train/11-55/49.jpg,11,55,112,112,32,158,47,115,270,ok
train/11-55/5.jpg,11,55,112,112,192,66,172,109,90,ok
train/11-55/50.jpg,11,55,112,112,207,57,222,107,90,ok
train/11-55/52.jpg,11,55,112,112,57,17,107,2,0,ok
train/11-55/53.jpg,11,55,112,112,166,206,117,221,180,ok
train/11-55/54.jpg,11,55,112,112,57,17,107,2,0,ok
train/11-55/55.jpg,11,55,112,112,57,17,107,2,0,ok
train/11-55/56.jpg,11,55,112,112,192,66,172,109,90,ok
train/11-55/57.jpg,11,55,112,112,57,17,107,2,0,ok
train/11-55/59.jpg,11,55,112,112,62,25,109,40,0,ok
train/11-55/6.jpg,11,55,112,112,57,17,107,2,0,ok
train/11-55/60.jpg,11,55,112,112,207,57,172,109,90,ok
train/11-55/61.jpg,11,55,112,112,192,66,172,109,90,ok
train/11-55/62.jpg,11,55,112,112,196,63,172,109,90,ok
train/11-55/64.jpg,11,55,112,112,193,66,172,109,90,ok
train/11-55/66.jpg,11,55,112,112,57,17,109,50,0,ok
train/11-55/67.jpg,11,55,112,112,162,199,115,171,180,ok
train/11-55/69.jpg,11,55,112,112,207,57,222,107,90,ok
train/11-55/7.jpg,11,55,112,112,57,17,107,2,0,ok
train/11-55/71.jpg,11,55,112,112,167,207,117,222,180,ok
train/11-55/72.jpg,11,55,112,112,58,18,109,51,0,ok
train/11-55/73.jpg,11,55,112,112,158,192,116,197,180,ok
train/11-55/74.jpg,11,55,112,112,57,17,107,2,0,ok
train/11-55/75.jpg,11,55,112,112,192,66,172,109,90,ok
train/11-55/76.jpg,11,55,112,112,156,188,117,220,180,ok
train/11-55/77.jpg,11,55,112,112,17,167,2,117,270,ok
train/11-55/78.jpg,11,55,112,112,64,30,109,51,0,ok
train/11-55/79.jpg,11,55,112,112,167,207,117,222,180,ok
train/11-55/80.jpg,11,55,112,112,207,57,172,109,90,ok
train/11-55/81.jpg,11,55,112,112,57,17,107,2,0,ok
train/11-55/83.jpg,11,55,112,112,57,17,107,2,0,ok
train/11-55/84.jpg,11,55,112,112,32,158,52,115,270,ok
train/11-55/85.jpg,11,55,112,112,65,31,107,2,0,ok
train/11-55/86.jpg,11,55,112,112,63,27,109,51,0,ok
train/11-55/88.jpg,11,55,112,112,62,25,109,49,0,ok
train/11-55/89.jpg,11,55,112,112,167,207,115,171,180,ok
train/11-55/9.jpg,11,55,112,112,57,17,109,51,0,ok
train/11-55/90.jpg,11,55,112,112,57,17,107,2,0,ok
train/11-55/92.jpg,11,55,112,112,57,17,109,36,0,ok
train/11-55/93.jpg,11,55,112,112,57,17,107,2,0,ok
train/11-55/94.jpg,11,55,112,112,22,164,27,116,270,ok
train/11-55/95.jpg,11,55,112,112,60,22,109,51,0,ok
train/11-55/96.jpg,11,55,112,112,57,17,109,51,0,ok
train/11-55/97.jpg,11,55,112,112,65,31,109,51,0,ok
train/11-55/98.jpg,11,55,112,112,57,17,109,49,0,ok
train/11-55/99.jpg,11,55,112,112,167,207,115,171,180,ok
train/12-00/0.jpg,12,0,112,112,112,18,112,18,0,ok
train/12-00/1.jpg,12,0,112,112,112,2,112,2,0,ok
train/12-00/10.jpg,12,0,112,112,112,204,112,204,180,ok
train/12-00/12.jpg,12,0,112,112,222,112,222,112,90,ok
train/12-00/13.jpg,12,0,112,112,112,2,112,2,0,ok
train/12-00/14.jpg,12,0,112,112,112,2,112,2,0,ok
train/12-00/15.jpg,12,0,112,112,18,112,18,112,270,ok
train/12-00/16.jpg,12,0,112,112,112,2,112,2,0,ok
train/12-00/17.jpg,12,0,112,112,112,14,112,14,0,ok
train/12-00/18.jpg,12,0,112,112,112,222,112,222,180,ok
train/12-00/19.jpg,12,0,112,112,222,112,222,112,90,ok
train/12-00/2.jpg,12,0,112,112,112,18,112,18,0,ok
train/12-00/20.jpg,12,0,112,112,112,18,112,18,0,ok
train/12-00/21.jpg,12,0,112,112,112,16,112,16,0,ok
train/12-00/22.jpg,12,0,112,112,112,2,112,2,0,ok
train/12-00/23.jpg,12,0,112,112,222,112,222,112,90,ok
train/12-00/24.jpg,12,0,112,112,2,112,2,112,270,ok
train/12-00/26.jpg,12,0,112,112,218,112,218,112,90,ok
train/12-00/27.jpg,12,0,112,112,112,2,112,2,0,ok
train/12-00/28.jpg,12,0,112,112,19,112,19,112,270,ok
train/12-00/29.jpg,12,0,112,112,112,2,112,2,0,ok
train/12-00/30.jpg,12,0,112,112,112,2,112,2,0,ok
train/12-00/32.jpg,12,0,112,112,112,2,112,2,0,ok
train/12-00/33.jpg,12,0,112,112,112,205,112,205,180,ok
train/12-00/34.jpg,12,0,112,112,19,112,19,112,270,ok
train/12-00/35.jpg,12,0,112,112,112,2,112,2,0,ok
train/12-00/37.jpg,12,0,112,112,112,3,112,3,0,ok
train/12-00/38.jpg,12,0,112,112,19,112,19,112,270,ok
train/12-00/39.jpg,12,0,112,112,112,2,112,2,0,ok
train/12-00/4.jpg,12,0,112,112,112,222,112,222,180,ok
train/12-00/40.jpg,12,0,112,112,112,2,112,2,0,ok
train/12-00/41.jpg,12,0,112,112,2,112,2,112,270,ok
train/12-00/43.jpg,12,0,112,112,112,2,112,2,0,ok
train/12-00/44.jpg,12,0,112,112,112,18,112,18,0,ok
train/12-00/46.jpg,12,0,112,112,112,222,112,222,180,ok
train/12-00/47.jpg,12,0,112,112,205,112,205,112,90,ok
train/12-00/48.jpg,12,0,112,112,112,2,112,2,0,ok
train/12-00/49.jpg,12,0,112,112,112,221,112,221,180,ok
train/12-00/5.jpg,12,0,112,112,112,18,112,18,0,ok
train/12-00/51.jpg,12,0,112,112,112,2,112,2,0,ok
train/12-00/52.jpg,12,0,112,112,222,112,222,112,90,ok
train/12-00/53.jpg,12,0,112,112,112,2,112,2,0,ok
train/12-00/55.jpg,12,0,112,112,222,112,222,112,90,ok
train/12-00/56.jpg,12,0,112,112,209,112,209,112,90,ok
train/12-00/57.jpg,12,0,112,112,112,2,112,2,0,ok
train/12-00/59.jpg,12,0,112,112,112,12,112,12,0,ok
train/12-00/6.jpg,12,0,112,112,112,2,112,2,0,ok
train/12-00/60.jpg,12,0,112,112,112,12,112,12,0,ok
train/12-00/61.jpg,12,0,112,112,112,18,112,18,0,ok
train/12-00/65.jpg,12,0,112,112,112,2,112,2,0,ok
train/12-00/66.jpg,12,0,112,112,112,211,112,211,180,ok
train/12-00/67.jpg,12,0,112,112,222,112,222,112,90,ok
train/12-00/68.jpg,12,0,112,112,112,208,112,208,180,ok
train/12-00/69.jpg,12,0,112,112,112,2,112,2,0,ok
train/12-00/7.jpg,12,0,112,112,112,222,112,222,180,ok
train/12-00/70.jpg,12,0,112,112,112,2,112,2,0,ok
train/12-00/71.jpg,12,0,112,112,112,2,112,2,0,ok
train/12-00/72.jpg,12,0,112,112,112,2,112,2,0,ok
train/12-00/73.jpg,12,0,112,112,112,18,112,18,0,ok
train/12-00/75.jpg,12,0,112,112,112,204,112,204,180,ok
train/12-00/76.jpg,12,0,112,112,220,112,220,112,90,ok
train/12-00/78.jpg,12,0,112,112,112,18,112,18,0,ok
train/12-00/79.jpg,12,0,112,112,112,2,112,2,0,ok
train/12-00/8.jpg,12,0,112,112,206,112,206,112,90,ok
train/12-00/80.jpg,12,0,112,112,205,112,205,112,90,ok
train/12-00/81.jpg,12,0,112,112,112,2,112,2,0,ok
train/12-00/84.jpg,12,0,112,112,19,112,19,112,270,ok
train/12-00/85.jpg,12,0,112,112,112,209,112,209,180,ok
train/12-00/86.jpg,12,0,112,112,205,112,205,112,90,ok
train/12-00/87.jpg,12,0,112,112,112,2,112,2,0,ok
train/12-00/88.jpg,12,0,112,112,112,212,112,212,180,ok
train/12-00/89.jpg,12,0,112,112,112,2,112,2,0,ok
train/12-00/9.jpg,12,0,112,112,2,112,2,112,270,ok
train/12-00/90.jpg,12,0,112,112,112,2,112,2,0,ok
train/12-00/91.jpg,12,0,112,112,112,2,112,2,0,ok
train/12-00/93.jpg,12,0,112,112,112,2,112,2,0,ok
train/12-00/94.jpg,12,0,112,112,205,112,205,112,90,ok
train/12-00/95.jpg,12,0,112,112,112,18,112,18,0,ok
train/12-00/97.jpg,12,0,112,112,205,112,205,112,90,ok
train/12-00/98.jpg,12,0,112,112,112,212,112,212,180,ok
train/12-05/0.jpg,12,5,112,112,66,193,109,172,180,ok
train/12-05/1.jpg,12,5,112,112,167,17,117,2,0,ok
train/12-05/10.jpg,12,5,112,112,159,31,115,52,0,ok
train/12-05/11.jpg,12,5,112,112,207,167,222,117,90,ok
train/12-05/13.jpg,12,5,112,112,17,57,41,109,270,ok
train/12-05/15.jpg,12,5,112,112,160,28,115,49,0,ok
train/12-05/17.jpg,12,5,112,112,163,24,115,52,0,ok
train/12-05/18.jpg,12,5,112,112,167,17,117,2,0,ok
train/12-05/19.jpg,12,5,112,112,158,31,115,52,0,ok
train/12-05/2.jpg,12,5,112,112,167,17,115,52,0,ok
train/12-05/20.jpg,12,5,112,112,197,161,171,115,90,ok
train/12-05/21.jpg,12,5,112,112,167,17,115,52,0,ok
train/12-05/26.jpg,12,5,112,112,59,204,107,219,180,ok
train/12-05/27.jpg,12,5,112,112,167,17,117,2,0,ok
train/12-05/28.jpg,12,5,112,112,57,207,109,172,180,ok
train/12-05/29.jpg,12,5,112,112,167,17,115,42,0,ok
train/12-05/3.jpg,12,5,112,112,57,207,107,222,180,ok
train/12-05/30.jpg,12,5,112,112,66,192,109,172,180,ok
train/12-05/31.jpg,12,5,112,112,158,31,115,52,0,ok
train/12-05/33.jpg,12,5,112,112,194,159,171,115,90,ok
train/12-05/34.jpg,12,5,112,112,57,207,109,172,180,ok
train/12-05/35.jpg,12,5,112,112,57,207,107,222,180,ok
train/12-05/36.jpg,12,5,112,112,167,17,117,2,0,ok
train/12-05/37.jpg,12,5,112,112,27,63,48,109,270,ok
train/12-05/38.jpg,12,5,112,112,192,158,171,115,90,ok
train/12-05/39.jpg,12,5,112,112,31,65,45,109,270,ok
train/12-05/4.jpg,12,5,112,112,167,17,117,2,0,ok
train/12-05/40.jpg,12,5,112,112,17,57,2,107,270,ok
train/12-05/42.jpg,12,5,112,112,57,207,107,222,180,ok
train/12-05/43.jpg,12,5,112,112,57,207,107,222,180,ok
train/12-05/45.jpg,12,5,112,112,163,24,115,52,0,ok
train/12-05/46.jpg,12,5,112,112,158,31,115,52,0,ok
train/12-05/47.jpg,12,5,112,112,160,28,115,52,0,ok
train/12-05/48.jpg,12,5,112,112,167,17,117,2,0,ok
train/12-05/49.jpg,12,5,112,112,57,207,109,176,180,ok
train/12-05/5.jpg,12,5,112,112,166,18,115,52,0,ok
train/12-05/51.jpg,12,5,112,112,167,17,115,52,0,ok
train/12-05/53.jpg,12,5,112,112,166,18,117,2,0,ok
train/12-05/54.jpg,12,5,112,112,167,17,117,2,0,ok
train/12-05/55.jpg,12,5,112,112,207,167,222,117,90,ok
train/12-05/56.jpg,12,5,112,112,161,27,115,52,0,ok
train/12-05/57.jpg,12,5,112,112,57,207,107,222,180,ok
train/12-05/58.jpg,12,5,112,112,167,17,115,51,0,ok
train/12-05/59.jpg,12,5,112,112,57,207,109,172,180,ok
train/12-05/60.jpg,12,5,112,112,161,27,115,52,0,ok
train/12-05/61.jpg,12,5,112,112,158,31,115,52,0,ok
train/12-05/63.jpg,12,5,112,112,206,166,171,115,90,ok
train/12-05/64.jpg,12,5,112,112,66,192,109,172,180,ok
train/12-05/65.jpg,12,5,112,112,207,167,222,117,90,ok
train/12-05/66.jpg,12,5,112,112,161,27,115,50,0,ok
train/12-05/67.jpg,12,5,112,112,167,17,115,52,0,ok
train/12-05/68.jpg,12,5,112,112,158,31,116,23,0,ok
train/12-05/69.jpg,12,5,112,112,167,17,117,2,0,ok
train/12-05/7.jpg,12,5,112,112,164,23,117,2,0,ok
train/12-05/70.jpg,12,5,112,112,167,17,117,3,0,ok
train/12-05/72.jpg,12,5,112,112,167,17,115,52,0,ok
train/12-05/73.jpg,12,5,112,112,31,65,20,108,270,ok
train/12-05/74.jpg,12,5,112,112,167,17,117,2,0,ok
train/12-05/75.jpg,12,5,112,112,162,25,115,52,0,ok
train/12-05/77.jpg,12,5,112,112,207,167,222,117,90,ok
train/12-05/78.jpg,12,5,112,112,158,31,115,52,0,ok
train/12-05/79.jpg,12,5,112,112,57,207,107,222,180,ok
train/12-05/8.jpg,12,5,112,112,63,197,109,172,180,ok
train/12-05/80.jpg,12,5,112,112,17,57,51,109,270,ok
train/12-05/81.jpg,12,5,112,112,167,17,117,2,0,ok
train/12-05/82.jpg,12,5,112,112,17,57,2,107,270,ok
train/12-05/83.jpg,12,5,112,112,167,17,117,2,0,ok
train/12-05/84.jpg,12,5,112,112,167,17,115,52,0,ok
train/12-05/86.jpg,12,5,112,112,65,193,109,172,180,ok
train/12-05/87.jpg,12,5,112,112,158,31,115,52,0,ok
train/12-05/88.jpg,12,5,112,112,63,197,109,174,180,ok
train/12-05/90.jpg,12,5,112,112,167,17,117,2,0,ok
train/12-05/91.jpg,12,5,112,112,167,17,117,2,0,ok
train/12-05/92.jpg,12,5,112,112,167,17,117,2,0,ok
train/12-05/93.jpg,12,5,112,112,167,17,117,2,0,ok
train/12-05/94.jpg,12,5,112,112,60,202,108,203,180,ok
train/12-05/95.jpg,12,5,112,112,167,17,115,52,0,ok
train/12-05/96.jpg,12,5,112,112,167,17,115,52,0,ok
train/12-05/97.jpg,12,5,112,112,159,31,115,52,0,ok
train/12-05/98.jpg,12,5,112,112,27,63,49,109,270,ok
train/12-10/0.jpg,12,10,112,112,192,66,117,52,0,ok
train/12-10/1.jpg,12,10,112,112,57,17,2,102,270,ok
train/12-10/10.jpg,12,10,112,112,194,64,117,52,0,ok
train/12-10/12.jpg,12,10,112,112,32,158,105,190,180,ok
train/12-10/13.jpg,12,10,112,112,158,193,188,119,90,ok
train/12-10/14.jpg,12,10,112,112,167,207,222,122,90,ok
train/12-10/15.jpg,12,10,112,112,193,65,117,49,0,ok
train/12-10/17.jpg,12,10,112,112,60,22,51,107,270,ok
train/12-10/18.jpg,12,10,112,112,207,57,122,2,0,ok
train/12-10/2.jpg,12,10,112,112,158,192,171,117,90,ok
train/12-10/20.jpg,12,10,112,112,161,197,171,117,90,ok
train/12-10/22.jpg,12,10,112,112,17,167,102,222,180,ok
train/12-10/23.jpg,12,10,112,112,207,57,122,2,0,ok
train/12-10/24.jpg,12,10,112,112,207,57,117,52,0,ok
train/12-10/26.jpg,12,10,112,112,65,31,5,103,270,ok
train/12-10/27.jpg,12,10,112,112,207,57,122,2,0,ok
train/12-10/28.jpg,12,10,112,112,192,66,117,52,0,ok
train/12-10/29.jpg,12,10,112,112,167,207,189,119,90,ok
train/12-10/31.jpg,12,10,112,112,192,66,117,52,0,ok
train/12-10/32.jpg,12,10,112,112,17,167,102,222,180,ok
train/12-10/33.jpg,12,10,112,112,193,65,117,52,0,ok
train/12-10/34.jpg,12,10,112,112,64,30,51,107,270,ok
train/12-10/37.jpg,12,10,112,112,196,63,117,50,0,ok
train/12-10/38.jpg,12,10,112,112,192,66,117,52,0,ok
train/12-10/39.jpg,12,10,112,112,158,193,181,118,90,ok
train/12-10/4.jpg,12,10,112,112,57,17,2,102,270,ok
train/12-10/41.jpg,12,10,112,112,167,207,222,122,90,ok
train/12-10/42.jpg,12,10,112,112,57,17,2,102,270,ok
train/12-10/43.jpg,12,10,112,112,207,57,122,2,0,ok
train/12-10/44.jpg,12,10,112,112,192,66,117,52,0,ok
train/12-10/48.jpg,12,10,112,112,207,57,122,2,0,ok
train/12-10/49.jpg,12,10,112,112,57,17,47,106,270,ok
train/12-10/5.jpg,12,10,112,112,193,66,117,52,0,ok
train/12-10/50.jpg,12,10,112,112,17,167,102,222,180,ok
train/12-10/51.jpg,12,10,112,112,207,57,117,52,0,ok
train/12-10/52.jpg,12,10,112,112,167,207,222,122,90,ok
train/12-10/53.jpg,12,10,112,112,60,22,2,102,270,ok
train/12-10/54.jpg,12,10,112,112,207,57,122,2,0,ok
train/12-10/55.jpg,12,10,112,112,207,57,122,2,0,ok
train/12-10/56.jpg,12,10,112,112,61,24,51,107,270,ok
train/12-10/57.jpg,12,10,112,112,207,57,122,2,0,ok
train/12-10/58.jpg,12,10,112,112,17,167,107,172,180,ok
train/12-10/59.jpg,12,10,112,112,17,167,107,172,180,ok
train/12-10/6.jpg,12,10,112,112,207,57,122,2,0,ok
train/12-10/60.jpg,12,10,112,112,200,61,117,52,0,ok
train/12-10/61.jpg,12,10,112,112,204,59,117,52,0,ok
train/12-10/62.jpg,12,10,112,112,64,29,51,107,270,ok
train/12-10/63.jpg,12,10,112,112,194,64,117,52,0,ok
train/12-10/65.jpg,12,10,112,112,17,167,102,222,180,ok
train/12-10/66.jpg,12,10,112,112,198,62,117,51,0,ok
train/12-10/67.jpg,12,10,112,112,207,57,117,52,0,ok
train/12-10/68.jpg,12,10,112,112,158,192,176,118,90,ok
train/12-10/69.jpg,12,10,112,112,17,167,102,222,180,ok
train/12-10/7.jpg,12,10,112,112,207,57,122,2,0,ok
train/12-10/70.jpg,12,10,112,112,206,57,121,3,0,ok
train/12-10/71.jpg,12,10,112,112,167,207,222,122,90,ok
train/12-10/72.jpg,12,10,112,112,207,57,117,52,0,ok
train/12-10/73.jpg,12,10,112,112,207,57,120,19,0,ok
train/12-10/74.jpg,12,10,112,112,207,57,122,2,0,ok
train/12-10/75.jpg,12,10,112,112,201,60,117,52,0,ok
train/12-10/76.jpg,12,10,112,112,35,157,103,220,180,ok
train/12-10/77.jpg,12,10,112,112,17,167,102,222,180,ok
train/12-10/78.jpg,12,10,112,112,17,167,107,172,180,ok
train/12-10/79.jpg,12,10,112,112,207,57,122,2,0,ok
train/12-10/8.jpg,12,10,112,112,32,158,107,172,180,ok
train/12-10/80.jpg,12,10,112,112,192,66,117,52,0,ok
train/12-10/82.jpg,12,10,112,112,167,207,222,122,90,ok
train/12-10/83.jpg,12,10,112,112,167,207,222,122,90,ok
train/12-10/84.jpg,12,10,112,112,207,57,117,52,0,ok
train/12-10/85.jpg,12,10,112,112,207,57,120,25,0,ok
train/12-10/87.jpg,12,10,112,112,207,57,117,52,0,ok
train/12-10/89.jpg,12,10,112,112,57,17,47,106,270,ok
train/12-10/91.jpg,12,10,112,112,167,207,222,122,90,ok
train/12-10/92.jpg,12,10,112,112,17,167,106,186,180,ok
train/12-10/93.jpg,12,10,112,112,207,57,122,2,0,ok
train/12-10/94.jpg,12,10,112,112,59,21,35,105,270,ok
train/12-10/96.jpg,12,10,112,112,32,158,107,172,180,ok
train/12-10/97.jpg,12,10,112,112,198,62,117,52,0,ok
train/12-10/98.jpg,12,10,112,112,25,163,104,199,180,ok
train/12-10/99.jpg,12,10,112,112,65,31,51,107,270,ok
train/12-15/0.jpg,12,15,112,112,9,112,104,172,180,ok
train/12-15/10.jpg,12,15,112,112,207,112,120,52,0,ok
